City Name,Type,Name,Price,Price Level,Rating,Review Number,Web Link
Hanoi,Restaurant,S'Patisserie,,$$ - $$$,5,783,https://www.tripadvisor.com/Restaurant_Review-g293924-d9982375-Reviews-S_Patisserie-Hanoi.html
Hanoi,Restaurant,Thang Long Deli Restaurant,,$$ - $$$,5,218,https://www.tripadvisor.com/Restaurant_Review-g293924-d11864760-Reviews-Thang_Long_Deli_Restaurant-Hanoi.html
Ho Chi Minh City,Tourism,Phnom Penh to Ho Chi Minh City,245.99,,3.5,10,
Ho Chi Minh City,Tourism,Halong Bay 2-Day Luxury Cruise with,217,,4.5,19,
Ho Chi Minh City,Tourism,Overnight Mekong Delta Tour from Ho,59,,4.5,30,
Ho Chi Minh City,Tourism,Hanoi to Lao Cai and Sapa 3-Night,196,,4.5,6,
Ho Chi Minh City,Tourism,Phnom Penh to Ho Chi Minh City,245.99,,3.5,10,
Ho Chi Minh City,Tourism,Hanoi to Lao Cai and Sapa 3-Night,196,,4.5,6,
Ho Chi Minh City,Tourism,"3-Day Markets, Palaces, and",385,,5,1,
Ho Chi Minh City,Tourism,3-Day Mekong River Tour from Ho Chi,125,,4.5,33,
Ho Chi Minh City,Tourism,Cu Chi Tunnels from Ho Chi Minh City,85,,5,399,https://www.tripadvisor.com/AttractionProductReview-g293925-d11454631-Half_Day_Cu_Chi_Tunnels_from_Ho_Chi_Minh_City_by_Luxury_Speedboat-Ho_Chi_Minh_City.html
Ho Chi Minh City,Tourism,Mekong Delta Tour from Ho Chi Minh,65,,4.5,687,https://www.tripadvisor.com/AttractionProductReview-g293925-d11450539-Mekong_Delta_Discovery_Small_Group_Adventure_Tour_from_Ho_Chi_Minh_City-Ho_Chi_Min.html
Ho Chi Minh City,Tourism,Cu Chi Tunnels and Mekong Delta VIP,80,,4.5,105,
Ho Chi Minh City,Tourism,Mekong Delta Deluxe Full-Day Group,38,,4.5,297,https://www.tripadvisor.com/AttractionProductReview-g293925-d11466162-Classic_Mekong_Delta_Deluxe_Group_Tour-Ho_Chi_Minh_City.html
Ho Chi Minh City,Tourism,Mekong Delta from Ho Chi Minh City,112,,5,107,https://www.tripadvisor.com/AttractionProductReview-g293925-d11454633-Small_Group_Authentic_Mekong_Delta_Experience_by_Speedboat-Ho_Chi_Minh_City.html
Ho Chi Minh City,Tourism,Ho Chi Minh City to Cu Chi Tunnels,89,,5,56,https://www.tripadvisor.com/AttractionProductReview-g293925-d11454630-Cu_Chi_Tunnels_and_Countryside_Tour_by_Luxury_Speedboat-Ho_Chi_Minh_City.html
Ho Chi Minh City,Tourism,Upper Mekong River Day Trip from Ho,25,,4.5,62,
Ho Chi Minh City,Tourism,Private Tour: Mekong River Cruise,67,,4.5,58,
Ho Chi Minh City,Tourism,Jeep Tour Saigon by Night,55,,5,5,
Ho Chi Minh City,Tourism,Ho Chi Minh City Night Tour by,50,,5,6,
Ho Chi Minh City,Tourism,Saigon Nightlife Tour by Bike,49,,4.5,4,
Ho Chi Minh City,Tourism,Ho Chi Minh City by Night including,35,,5,4,
Ho Chi Minh City,Tourism,Cu Chi Tunnels from Ho Chi Minh City,85,,5,399,https://www.tripadvisor.com/AttractionProductReview-g293925-d11454631-Half_Day_Cu_Chi_Tunnels_from_Ho_Chi_Minh_City_by_Luxury_Speedboat-Ho_Chi_Minh_City.html
Ho Chi Minh City,Tourism,Mekong Delta from Ho Chi Minh City,112,,5,107,https://www.tripadvisor.com/AttractionProductReview-g293925-d11454633-Small_Group_Authentic_Mekong_Delta_Experience_by_Speedboat-Ho_Chi_Minh_City.html
Ho Chi Minh City,Tourism,Ho Chi Minh City to Cu Chi Tunnels,89,,5,56,https://www.tripadvisor.com/AttractionProductReview-g293925-d11454630-Cu_Chi_Tunnels_and_Countryside_Tour_by_Luxury_Speedboat-Ho_Chi_Minh_City.html
Ho Chi Minh City,Tourism,Mekong Delta Tour from Ho Chi Minh,65,,4.5,687,https://www.tripadvisor.com/AttractionProductReview-g293925-d11450539-Mekong_Delta_Discovery_Small_Group_Adventure_Tour_from_Ho_Chi_Minh_City-Ho_Chi_Min.html
Ho Chi Minh City,Restaurant,Noir.,,$$ - $$$,5,"1,594",https://www.tripadvisor.com/Restaurant_Review-g293925-d7157553-Reviews-Noir-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,La Villa French Restaurant,,$$$$,4.5,965,https://www.tripadvisor.com/Restaurant_Review-g293925-d2034882-Reviews-La_Villa_French_Restaurant-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,R&J Italian Lounge & Restaurant,,$$$$,4.5,199,https://www.tripadvisor.com/Restaurant_Review-g293925-d7146387-Reviews-R_J_Italian_Lounge_Restaurant-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Trois Gourmands,,$$$$,4.5,714,https://www.tripadvisor.com/Restaurant_Review-g293925-d1832810-Reviews-Trois_Gourmands-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Home Finest Saigon Restaurant,,$$ - $$$,5,413,https://www.tripadvisor.com/Restaurant_Review-g293925-d12856245-Reviews-Home_Finest_Saigon_Restaurant-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Den Long - Home Cooked Vietnamese Restaurant,,$$ - $$$,4.5,720,https://www.tripadvisor.com/Restaurant_Review-g293925-d11962759-Reviews-Den_Long_Home_Cooked_Vietnamese_Restaurant-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Bun Cha 145 Bui Vien,,$,4.5,"1,806",https://www.tripadvisor.com/Restaurant_Review-g293925-d7844724-Reviews-Bun_Cha_145_Bui_Vien-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,26 De Tham Restaurant,,$,4.5,184,https://www.tripadvisor.com/Restaurant_Review-g293925-d10744326-Reviews-26_De_Tham_Restaurant-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Mam Vietnamese Restaurant,,$$ - $$$,5,225,https://www.tripadvisor.com/Restaurant_Review-g293925-d13276558-Reviews-Mam_Vietnamese_Restaurant-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,La Creperie,,$$ - $$$,4.5,333,https://www.tripadvisor.com/Restaurant_Review-g293925-d2468834-Reviews-La_Creperie-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,B3 Steakhouse & Craft beer,,$$ - $$$,4.5,461,https://www.tripadvisor.com/Restaurant_Review-g293925-d10317597-Reviews-B3_Steakhouse_Craft_beer-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,"Hum Vegetarian, Cafe & Restaurant",,$$ - $$$,4.5,"1,751",https://www.tripadvisor.com/Restaurant_Review-g293925-d3682545-Reviews-Hum_Vegetarian_Cafe_Restaurant-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Poke Saigon,,$,5,225,https://www.tripadvisor.com/Restaurant_Review-g293925-d12130500-Reviews-Poke_Saigon-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,King Kebab,,$,5,423,https://www.tripadvisor.com/Restaurant_Review-g293925-d12847465-Reviews-King_Kebab-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Nonla Guys,,$,4.5,486,https://www.tripadvisor.com/Restaurant_Review-g293925-d12518988-Reviews-Nonla_Guys-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Bun Cha 145 Bui Vien,,$,4.5,"1,806",https://www.tripadvisor.com/Restaurant_Review-g293925-d7844724-Reviews-Bun_Cha_145_Bui_Vien-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,The Vintage Emporium,,$$ - $$$,4.5,216,https://www.tripadvisor.com/Restaurant_Review-g293925-d6864663-Reviews-The_Vintage_Emporium-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,The Note Coffee,,$,4.5,194,https://www.tripadvisor.com/Restaurant_Review-g293925-d12338492-Reviews-The_Note_Coffee-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,The Hungry Pig,,$,4.5,368,https://www.tripadvisor.com/Restaurant_Review-g293925-d4680274-Reviews-The_Hungry_Pig-Ho_Chi_Minh_City.html
Ho Chi Minh City,Restaurant,Goc Ha Noi,,$,5,173,https://www.tripadvisor.com/Restaurant_Review-g293925-d11827161-Reviews-Goc_Ha_Noi-Ho_Chi_Minh_City.html
Kathmandu,Tourism,5-Day Sunrise Tour in Kathmandu Near,270,,4.5,5,
Kathmandu,Tourism,4 Days Trek Around Kathmandu Nepal,400,,,,
Kathmandu,Tourism,8-Night Luxury Tour of Nepal from,"1,200.00",,5,10,
Kathmandu,Tourism,Comfort in Himalayas-Langtang Valley,675,,5,2,
Kathmandu,Tourism,Nagarkot Sunrise View and Day Hiking,50,,4.5,30,
Kathmandu,Tourism,Comfort in Himalayas-Langtang Valley,675,,5,2,
Kathmandu,Tourism,Kathmandu Day Hike in Kakani,99,,4,1,
Kathmandu,Tourism,4 Days Trek Around Kathmandu Nepal,400,,,,
Kathmandu,Restaurant,Dwarika's Hotel,,$$$$,4.5,317,https://www.tripadvisor.com/Restaurant_Review-g293890-d1155247-Reviews-Dwarika_s_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Krishnarpan Restaurant,,$$$$,4.5,168,https://www.tripadvisor.com/Restaurant_Review-g293890-d1155271-Reviews-Krishnarpan_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,The Old House,,$$$$,4.5,119,https://www.tripadvisor.com/Restaurant_Review-g293890-d7247464-Reviews-The_Old_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Le Sherpa,,$$$$,4.5,134,https://www.tripadvisor.com/Restaurant_Review-g293890-d2519132-Reviews-Le_Sherpa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Western Kitchen,,$,5,329,https://www.tripadvisor.com/Restaurant_Review-g293890-d12170588-Reviews-Western_Kitchen-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Sarangi Vegetarian Restaurant,,$$ - $$$,4.5,224,https://www.tripadvisor.com/Restaurant_Review-g293890-d7181862-Reviews-Sarangi_Vegetarian_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Reg.html
Kathmandu,Restaurant,Western Tandoori,,$,4.5,291,https://www.tripadvisor.com/Restaurant_Review-g293890-d4327738-Reviews-Western_Tandoori-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Yangling Tibetan Restaurant,,$,4.5,582,https://www.tripadvisor.com/Restaurant_Review-g293890-d1514099-Reviews-Yangling_Tibetan_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html
Kathmandu,Restaurant,Forest and Plate,,$$ - $$$,5,160,https://www.tripadvisor.com/Restaurant_Review-g293890-d12506732-Reviews-Forest_and_Plate-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Kathmandu Steak House Restaurant,,$$ - $$$,4.5,509,https://www.tripadvisor.com/Restaurant_Review-g293890-d10437030-Reviews-Kathmandu_Steak_House_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central.html
Kathmandu,Restaurant,Mahaaja,,$$ - $$$,4.5,147,https://www.tripadvisor.com/Restaurant_Review-g293890-d4242170-Reviews-Mahaaja-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Nirvana Cafe & Restaurant,,$$ - $$$,5,87,https://www.tripadvisor.com/Restaurant_Review-g293890-d4555464-Reviews-Nirvana_Cafe_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Thamel Doner Kebab,,$,5,342,https://www.tripadvisor.com/Restaurant_Review-g293890-d12067637-Reviews-Thamel_Doner_Kebab-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Melrose Restaurant & Bar,,$,5,108,https://www.tripadvisor.com/Restaurant_Review-g293890-d12905831-Reviews-Melrose_Restaurant_Bar-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Fusion Kitchen Restaurant,,$,4.5,94,https://www.tripadvisor.com/Restaurant_Review-g293890-d11810896-Reviews-Fusion_Kitchen_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Western Tandoori,,$,4.5,291,https://www.tripadvisor.com/Restaurant_Review-g293890-d4327738-Reviews-Western_Tandoori-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,French Bakery kathmandu,,$$ - $$$,4.5,215,https://www.tripadvisor.com/Restaurant_Review-g293890-d7856617-Reviews-French_Bakery_kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Sum Cafe,,$$ - $$$,4.5,144,https://www.tripadvisor.com/Restaurant_Review-g293890-d7283356-Reviews-Sum_Cafe-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Revolution Cafe & Restaurant,,$$ - $$$,4.5,436,https://www.tripadvisor.com/Restaurant_Review-g293890-d3583714-Reviews-Revolution_Cafe_Restaurant-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html
Kathmandu,Restaurant,Rosemary Kitchen & Coffee Shop,,$$ - $$$,4.5,"1,349",https://www.tripadvisor.com/Restaurant_Review-g293890-d4090661-Reviews-Rosemary_Kitchen_Coffee_Shop-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regi.html
Kuala,Tourism,Private Tour: Kuala Lumpur and,289.48,,5,22,
Kuala,Tourism,Batu Caves Tour from Kuala Lumpur,30.66,,4,554,https://www.tripadvisor.com/AttractionProductReview-g298570-d11449679-Batu_Caves_Tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Tourism,Kuala Selangor Tour from Kuala Lumpur,66.4,,4,85,
Kuala,Tourism,Taman Negara Full-Day Tour from Kuala,187.5,,5,23,
Kuala,Tourism,Skip-The-Line Petronas Twin Towers,30,,4.5,46,
Kuala,Tourism,Kuala Lumpur: Skip the Line Petronas,36,,4.5,83,
Kuala,Tourism,KL Tower Observation Deck Admission,18,,4.5,29,
Kuala,Tourism,Skip-the-Line: 2-in-1 Petronas Twin,60,,4,12,
Kuala,Tourism,Kuala Lumpur City tour Including,100,,5,41,
Kuala,Tourism,Half-Day Kuala Lumpur City Tour,7.5,,4,51,
Kuala,Tourism,Transit Tour: Kuala Lumpur including,138,,4.5,2,
Kuala,Tourism,Private Kuala Lumpur Full-Day Tour,100,,4.5,2,
Kuala,Tourism,Private Tour: Kuala Lumpur Grand,123.98,,4.5,149,
Kuala,Tourism,Private Half-Day Batu Caves,42.8,,5,31,
Kuala,Tourism,Private Half-Day Kuala Lumpur City,37.5,,5,14,
Kuala,Tourism,Private Tour: Kuala Lumpur City,42.65,,4.5,21,
Kuala,Tourism,Batu Caves Tour from Kuala Lumpur,30.66,,4,554,https://www.tripadvisor.com/AttractionProductReview-g298570-d11449679-Batu_Caves_Tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Tourism,Eat Like a Local: Kuala Lumpur Hawker,62,,5,91,
Kuala,Tourism,Kuala Lumpur Highlights Sightseeing,28,,4.5,398,
Kuala,Tourism,Kuala Lumpur: Skip the Line Petronas,36,,4.5,83,
Kuala,Tourism,Kuala Selangor Tour from Kuala Lumpur,66.4,,4,85,
Kuala,Tourism,Discover the Best Local Food Tour by,21.4,,4.5,23,
Kuala,Tourism,Kuala Lumpur By Night Tour,82,,3.5,92,
Kuala,Tourism,Private Tour: Discover the Magic of,32.7,,4.5,4,
Kuala,Tourism,Private Tour: Kuala Lumpur Grand,123.98,,4.5,149,
Kuala,Tourism,Private Half-Day Batu Caves,42.8,,5,31,
Kuala,Tourism,Private Half-Day Kuala Lumpur City,37.5,,5,14,
Kuala,Tourism,Private Tour: Kuala Lumpur City,42.65,,4.5,21,
Kuala,Tourism,Half-Day Kuala Lumpur City Tour,7.5,,4,51,
Kuala,Tourism,Kuala Lumpur Highlights Sightseeing,28,,4.5,398,
Kuala,Tourism,Batu Caves and Malaysian Crafts Tour,12,,4,60,
Kuala,Tourism,Best of Kuala Lumpur City Tour,12,,3.5,27,
Kuala,Tourism,KL Tower Observation Deck Admission,18,,4.5,29,
Kuala,Tourism,Kuala Selangor Firefly Boat Tour,38.75,,4.5,8,
Kuala,Tourism,Genting Highlands Day Trip from Kuala,17.5,,4,7,
Kuala,Tourism,Sunway Lagoon 1-Day Entrance Pass,48,,5,2,
Kuala,Tourism,Batu Caves Tour from Kuala Lumpur,30.66,,4,554,https://www.tripadvisor.com/AttractionProductReview-g298570-d11449679-Batu_Caves_Tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Tourism,Private Tour: Kuala Lumpur with,80,,5,22,
Kuala,Tourism,Pulau Ketam Village Tour from Kuala,62.5,,4,22,
Kuala,Tourism,Batu Caves and Malaysian Crafts Tour,12,,4,60,
Kuala,Restaurant,Qureshi Malaysia,,$$$$,4.5,124,https://www.tripadvisor.com/Restaurant_Review-g298570-d7247738-Reviews-Qureshi_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Skillet At 163,,$$$$,4.5,663,https://www.tripadvisor.com/Restaurant_Review-g298570-d3522178-Reviews-Skillet_At_163-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,"Mosaic at Mandarin Oriental, Kuala Lumpur",,$$$$,4.5,544,https://www.tripadvisor.com/Restaurant_Review-g298570-d3461900-Reviews-Mosaic_at_Mandarin_Oriental_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Iketeru Restaurant,,$$$$,4.5,336,https://www.tripadvisor.com/Restaurant_Review-g298570-d796300-Reviews-Iketeru_Restaurant-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Opium KL,,$$ - $$$,4.5,"1,244",https://www.tripadvisor.com/Restaurant_Review-g298570-d6863950-Reviews-Opium_KL-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Vin's Restaurant and Bar,,$$ - $$$,4.5,333,https://www.tripadvisor.com/Restaurant_Review-g298570-d1935181-Reviews-Vin_s_Restaurant_and_Bar-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Manja,,$$ - $$$,4.5,430,https://www.tripadvisor.com/Restaurant_Review-g298570-d8609458-Reviews-Manja-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Tg's Nasi Kandar,,$,4.5,700,https://www.tripadvisor.com/Restaurant_Review-g298570-d3470466-Reviews-Tg_s_Nasi_Kandar-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Healy Mac's,,$$ - $$$,5,90,https://www.tripadvisor.com/Restaurant_Review-g298570-d12254502-Reviews-Healy_Mac_s-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Dining In The Dark KL,,$$ - $$$,4.5,"1,481",https://www.tripadvisor.com/Restaurant_Review-g298570-d3677326-Reviews-Dining_In_The_Dark_KL-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Naughty Nuri's Life Centre,,$$ - $$$,4.5,"1,188",https://www.tripadvisor.com/Restaurant_Review-g298570-d10263957-Reviews-Naughty_Nuri_s_Life_Centre-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,The Steakhouse,,$$ - $$$,4.5,"1,009",https://www.tripadvisor.com/Restaurant_Review-g298570-d3870396-Reviews-The_Steakhouse-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Burger on 16,,$,4.5,225,https://www.tripadvisor.com/Restaurant_Review-g298570-d12349569-Reviews-Burger_on_16-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Tg's Nasi Kandar,,$,4.5,700,https://www.tripadvisor.com/Restaurant_Review-g298570-d3470466-Reviews-Tg_s_Nasi_Kandar-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,FS Nasi Kandar Corner,,$,4.5,85,https://www.tripadvisor.com/Restaurant_Review-g298570-d12032654-Reviews-FS_Nasi_Kandar_Corner-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Restoran Nagasari Curry House,,$,4.5,212,https://www.tripadvisor.com/Restaurant_Review-g298570-d1165547-Reviews-Restoran_Nagasari_Curry_House-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,"Mosaic at Mandarin Oriental, Kuala Lumpur",,$$$$,4.5,544,https://www.tripadvisor.com/Restaurant_Review-g298570-d3461900-Reviews-Mosaic_at_Mandarin_Oriental_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,"AQUA Restaurant & Bar at Mandarin Oriental, Kuala Lumpur",,$$ - $$$,4.5,85,https://www.tripadvisor.com/Restaurant_Review-g298570-d8401491-Reviews-AQUA_Restaurant_Bar_at_Mandarin_Oriental_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persek.html
Kuala,Restaurant,Contango,,$$ - $$$,4,279,https://www.tripadvisor.com/Restaurant_Review-g298570-d3723317-Reviews-Contango-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Serena Brasserie,,$$ - $$$,4,151,https://www.tripadvisor.com/Restaurant_Review-g298570-d3721180-Reviews-Serena_Brasserie-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,LOKL Coffee Co.,,$$ - $$$,4.5,380,https://www.tripadvisor.com/Restaurant_Review-g298570-d3187280-Reviews-LOKL_Coffee_Co-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Antipodean Cafe - Tan & Tan,,$$ - $$$,4.5,169,https://www.tripadvisor.com/Restaurant_Review-g298570-d3608512-Reviews-Antipodean_Cafe_Tan_Tan-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,Lucy In The Sky Cafe,,$$ - $$$,4.5,203,https://www.tripadvisor.com/Restaurant_Review-g298570-d5960857-Reviews-Lucy_In_The_Sky_Cafe-Kuala_Lumpur_Wilayah_Persekutuan.html
Kuala,Restaurant,VCR,,$$ - $$$,4.5,338,https://www.tripadvisor.com/Restaurant_Review-g298570-d5431913-Reviews-VCR-Kuala_Lumpur_Wilayah_Persekutuan.html
Kyoto,Tourism,Kyoto Rail Tour by Bullet Train from,309.5,,4.5,307,
Kyoto,Tourism,Kyoto and Nara Day Trip from Kyoto,143.3,,4.5,363,
Kyoto,Tourism,"Day Trip by Bus to Kyoto, Nara and",91,,4.5,85,
Kyoto,Tourism,"Nara Tour: Todaiji Temple, Deer Park",72.6,,4.5,174,
Kyoto,Tourism,"Mt Fuji, Kyoto and Nara 3-Day Tour by",606.6,,4.5,144,
Kyoto,Tourism,Kyoto and Nara 2 or 3-Day Bullet,642.9,,4.5,149,
Kyoto,Tourism,"Kyoto, Hiroshima Self-Guided 3-Day by",416.5,,5,45,
Kyoto,Tourism,2-Day Kyoto and Nara Rail Tour by,642.9,,4.5,24,
Kyoto,Tourism,Kyoto Rail Tour by Bullet Train from,309.5,,4.5,307,
Kyoto,Tourism,Kyoto Cultural Half-Day Small-Group,62.7,,4.5,338,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Tourism,Kyoto Maiko Performance with Kaiseki,181.5,,5,75,
Kyoto,Tourism,Kyoto and Nara Tour with Golden,171,,4.5,200,
Kyoto,Tourism,Kyoto and Nara Day Trip from Kyoto,143.3,,4.5,363,
Kyoto,Tourism,Kyoto in One Day Tour with Nijo,129,,4.5,564,
Kyoto,Tourism,"Nara Tour: Todaiji Temple, Deer Park",72.6,,4.5,174,
Kyoto,Tourism,Kyoto Sightseeing Small-Group Bike,74.6,,4.5,154,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451164-Kyoto_Small_Group_Bike_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Tourism,Kyoto Morning Tour: Kyoto Imperial,63.1,,4.5,192,
Kyoto,Tourism,Kyoto Cultural Half-Day Small-Group,62.7,,4.5,338,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Tourism,"Arashiyama, Sagano and Tenryu-ji",85,,4.5,63,
Kyoto,Tourism,Kyoto Tour with Heian Shrine,58.3,,4.5,73,
Kyoto,Tourism,Kyoto Maiko Performance with Kaiseki,181.5,,5,75,
Kyoto,Tourism,Kyoto and Nara Tour with Golden,171,,4.5,200,
Kyoto,Tourism,Kyoto Wakwak-kan Japanese Tea,39.2,,5,107,
Kyoto,Tourism,Kyoto Small-Group Evening Walking,84.9,,4.5,22,
Kyoto,Tourism,Kyoto Sightseeing Small-Group Bike,74.6,,4.5,154,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451164-Kyoto_Small_Group_Bike_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Tourism,Arashiyama and Sagano Walking Food,94.5,,5,34,
Kyoto,Tourism,Gion Walking Tour by Night,11.5,,4.5,53,
Kyoto,Tourism,"Arashiyama, Sagano and Tenryu-ji",85,,4.5,63,
Kyoto,Tourism,Kyoto Rickshaw Tour in Bamboo Grove,43,,5,36,
Kyoto,Tourism,Kyoto in a Day Private Custom Tour,127.4,,4.5,21,
Kyoto,Tourism,Private Kyoto Custom One Day Tour by,666.9,,4.5,2,
Kyoto,Tourism,Full-Day Kyoto Private Custom Walking,150,,5,3,
Kyoto,Tourism,Kyoto Cultural Half-Day Small-Group,62.7,,4.5,338,https://www.tripadvisor.com/AttractionProductReview-g298564-d11451165-Half_Day_Small_Group_Kyoto_Cultural_Tour-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Tourism,Arashiyama and Sagano Walking Food,94.5,,5,34,
Kyoto,Tourism,Gion Walking Tour by Night,11.5,,4.5,53,
Kyoto,Tourism,Kyoto Small-Group Evening Walking,84.9,,4.5,22,
Kyoto,Restaurant,"Restaurant Matsukiya, Kyoto Shijo",,$$$$,5,252,https://www.tripadvisor.com/Restaurant_Review-g298564-d7074497-Reviews-Restaurant_Matsukiya_Kyoto_Shijo-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Premium Pound Sanjo Kiyamachi,,$$$$,4.5,333,https://www.tripadvisor.com/Restaurant_Review-g298564-d11779206-Reviews-Premium_Pound_Sanjo_Kiyamachi-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Jiki Miyazawa,,$$$$,5,129,https://www.tripadvisor.com/Restaurant_Review-g298564-d3381658-Reviews-Jiki_Miyazawa-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Hafuu Honten,,$$$$,4.5,698,https://www.tripadvisor.com/Restaurant_Review-g298564-d1664829-Reviews-Hafuu_Honten-Kyoto_Kyoto_Prefecture_Kinki.html
Kyoto,Restaurant,Okonomiyaki Katsu,,$,5,296,https://www.tripadvisor.com/Restaurant_Review-g298564-d7437189-Reviews-Okonomiyaki_Katsu-Kyoto_Kyoto_Prefecture_Kinki.html
